input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,check_s,source
counting_buchi_1ap_14.txt,LTL,buchi,1.433,!a & (Xa | ((a & X(a W (!a & Xa))) R (!a | X(!a R (a | X(a | X(a & X(!a & X!a)))…,23,3,53,2.3,edb60799066c,TRUE,0.047,samples/kinska/counting/1ap/counting_buchi_1ap_14.txt
counting_buchi_1ap_15.txt,LTL,buchi,1.454,a & X(!a & X(a & Xa)) & ((!a & X(!a W (a & X!a))) R (a | X(a R (!a | X(!a | X(!a…,20,3,45,2.2,7d0a4e7a23f0,TRUE,0.043,samples/kinska/counting/1ap/counting_buchi_1ap_15.txt
counting_buchi_1ap_16.txt,LTL,buchi,1.463,a & X(!a & X(a & Xa)) & ((!a & X(!a W (a & X!a))) R (a | X(a R (!a | X(!a | X(!a…,20,3,45,2.2,7d0a4e7a23f0,TRUE,0.045,samples/kinska/counting/1ap/counting_buchi_1ap_16.txt
counting_buchi_1ap_17.txt,LTL,buchi,1.468,a & X(!a & X(a & Xa)) & ((!a & X(!a W (a & X!a))) R (a | X(a R (!a | X(!a | X(!a…,20,3,45,2.2,7d0a4e7a23f0,TRUE,0.045,samples/kinska/counting/1ap/counting_buchi_1ap_17.txt
counting_buchi_1ap_18.txt,LTL,buchi,1.468,!a & X(a & Xa) & (X!a | ((!a & X(!a W (a & X!a))) R (a | X(a R (!a | X(!a | X(!a…,21,3,46,2.2,895faeacb5b3,TRUE,0.045,samples/kinska/counting/1ap/counting_buchi_1ap_18.txt
counting_buchi_1ap_19.txt,LTL,buchi,1.463,!a & X(a & Xa) & (X!a | ((!a & X(!a W (a & X!a))) R (a | X(a R (!a | X(!a | X(!a…,21,3,46,2.2,895faeacb5b3,TRUE,0.045,samples/kinska/counting/1ap/counting_buchi_1ap_19.txt
counting_buchi_1ap_20.txt,LTL,buchi,1.462,!a & X(a & Xa) & (X!a | ((!a & X(!a W (a & X!a))) R (a | X(a R (!a | X(!a | X(!a…,21,3,46,2.2,895faeacb5b3,TRUE,0.045,samples/kinska/counting/1ap/counting_buchi_1ap_20.txt
counting_buchi_1ap_21.txt,NOT_LTL,-,1.168,p=3 u=[] v=[a; a] x=[a; !a; cycle{a}],,,,,,TRUE,0.056,samples/kinska/counting/1ap/counting_buchi_1ap_21.txt
counting_buchi_1ap_22.txt,NOT_LTL,-,1.164,p=3 u=[] v=[a; a] x=[a; !a; cycle{a}],,,,,,TRUE,0.055,samples/kinska/counting/1ap/counting_buchi_1ap_22.txt
counting_buchi_1ap_23.txt,NOT_LTL,-,1.160,p=3 u=[] v=[a; a] x=[a; !a; cycle{a}],,,,,,TRUE,0.057,samples/kinska/counting/1ap/counting_buchi_1ap_23.txt
counting_buchi_1ap_24.txt,NOT_LTL,-,1.160,p=3 u=[a; a] v=[a] x=[!a; cycle{a}],,,,,,TRUE,0.056,samples/kinska/counting/1ap/counting_buchi_1ap_24.txt
counting_buchi_1ap_25.txt,NOT_LTL,-,1.164,p=3 u=[a; a] v=[a] x=[!a; cycle{a}],,,,,,TRUE,0.057,samples/kinska/counting/1ap/counting_buchi_1ap_25.txt
counting_buchi_1ap_26.txt,NOT_LTL,-,1.164,p=3 u=[a; a] v=[a] x=[!a; cycle{a}],,,,,,TRUE,0.057,samples/kinska/counting/1ap/counting_buchi_1ap_26.txt
counting_buchi_1ap_27.txt,LTL,daisy+partscc,0.081,a & X(a & G((a | Xa) & (!a | X!a))),11,1,17,1.5,e0d8c0abc0b4,TRUE,0.046,samples/kinska/counting/1ap/counting_buchi_1ap_27.txt
counting_buchi_1ap_28.txt,LTL,daisy+partscc,0.081,a & X(a & G((a | Xa) & (!a | X!a))),11,1,17,1.5,e0d8c0abc0b4,TRUE,0.046,samples/kinska/counting/1ap/counting_buchi_1ap_28.txt
counting_buchi_1ap_29.txt,NOT_LTL,daisy,1.155,p=2 u=[a; a] v=[a] x=[!a; cycle{a}],,,,,,TRUE,0.055,samples/kinska/counting/1ap/counting_buchi_1ap_29.txt
counting_buchi_1ap_30.txt,NOT_LTL,daisy,1.157,p=2 u=[a; a] v=[a] x=[!a; cycle{a}],,,,,,TRUE,0.058,samples/kinska/counting/1ap/counting_buchi_1ap_30.txt
counting_buchi_1ap_31.txt,NOT_LTL,daisy,1.265,p=10 u=[1; 1; 1; !a; !a; !a; !a; !a; !a; !a; !a; !a] v=[a; a; a; a; a; a; a; a; a] x=[a; !a; cycle{a}],,,,,,TRUE,0.058,samples/kinska/counting/1ap/counting_buchi_1ap_31.txt
counting_buchi_1ap_32.txt,NOT_LTL,daisy,1.260,p=10 u=[1; 1; 1; 1; !a; !a; !a; !a; !a; !a; !a; !a; !a] v=[a; a; a; a; a; a; a; a; a] x=[a; !a; cycle{a}],,,,,,TRUE,0.058,samples/kinska/counting/1ap/counting_buchi_1ap_32.txt
counting_buchi_1ap_33.txt,NOT_LTL,daisy,1.267,p=10 u=[1; 1; 1; 1; 1; !a; !a; !a; !a; !a; !a; !a; !a; !a] v=[a; a; a; a; a; a; a; a; a] x=[a; !a; cycle{a}],,,,,,TRUE,0.057,samples/kinska/counting/1ap/counting_buchi_1ap_33.txt
counting_buchi_1ap_34.txt,NOT_LTL,daisy,1.371,p=11 u=[1; 1; !a; !a; !a; !a; !a; !a; !a; !a; !a; !a] v=[a; a; a; a; a; a; a; a; a; a] x=[a; !a; cycle{a}],,,,,,TRUE,0.055,samples/kinska/counting/1ap/counting_buchi_1ap_34.txt
counting_buchi_1ap_35.txt,NOT_LTL,daisy,1.747,p=12 u=[1; !a; !a; !a; !a; !a; !a; !a; !a; !a; !a; !a] v=[a; a; a; a; a; a; a; a; a; a; a] x=[a; !a; cycle{a}],,,,,,TRUE,0.059,samples/kinska/counting/1ap/counting_buchi_1ap_35.txt
counting_buchi_1ap_36.txt,NOT_LTL,-,3.019,p=13 u=[!a; !a; !a; !a; !a; !a; !a; !a; !a; !a; !a; !a] v=[a; a; a; a; a; a; a; a; a; a; a; a] x=[a; !a; cycle{a}],,,,,,TRUE,0.061,samples/kinska/counting/1ap/counting_buchi_1ap_36.txt
counting_buchi_1ap_37.txt,NOT_LTL,-,6.655,p=14 u=[!a; !a; !a; !a; !a; !a; !a; !a; !a; !a; !a; !a] v=[a; a; a; a; a; a; a; a; a; a; a; a; a] x=[a; !a; cycle{a}],,,,,,TRUE,0.061,samples/kinska/counting/1ap/counting_buchi_1ap_37.txt
counting_buchi_1ap_38.txt,TIMEOUT,,15.004,,,,,,,,,samples/kinska/counting/1ap/counting_buchi_1ap_38.txt
counting_buchi_1ap_39.txt,TIMEOUT,,15.004,,,,,,,,,samples/kinska/counting/1ap/counting_buchi_1ap_39.txt
counting_buchi_1ap_40.txt,TIMEOUT,,15.004,,,,,,,,,samples/kinska/counting/1ap/counting_buchi_1ap_40.txt
counting_buchi_2ap_01.txt,NOT_LTL,-,1.168,p=2 u=[] v=[a] x=[!a; cycle{a}],,,,,,TRUE,0.056,samples/kinska/counting/2ap/counting_buchi_2ap_01.txt
counting_buchi_2ap_02.txt,NOT_LTL,-,1.153,p=2 u=[] v=[a & b] x=[a & !b; cycle{a & b}],,,,,,TRUE,0.055,samples/kinska/counting/2ap/counting_buchi_2ap_02.txt
counting_buchi_2ap_03.txt,NOT_LTL,-,1.162,p=2 u=[] v=[a & b] x=[a & !b; cycle{a & b}],,,,,,TRUE,0.055,samples/kinska/counting/2ap/counting_buchi_2ap_03.txt
counting_buchi_2ap_04.txt,NOT_LTL,-,1.181,p=2 u=[] v=[a & !b] x=[cycle{!a & b}],,,,,,TRUE,0.057,samples/kinska/counting/2ap/counting_buchi_2ap_04.txt
counting_buchi_2ap_05.txt,NOT_LTL,daisy,1.163,p=2 u=[!a] v=[a & !b] x=[cycle{!a & b}],,,,,,TRUE,0.059,samples/kinska/counting/2ap/counting_buchi_2ap_05.txt
